,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
Data Based,8.39738984177,0.839652269098,0.401513190043,0.406089541606,0.431629048298,0.352273896528,0.447115165913,0.376523197053,0.314694971593,0.300105255556,0.369997641635,0.342360407512,0.349163979652,0.365952982113,0.359401978222,0.241507573624,0.248942081575,0.275202248936,0.305633950551,0.109155807897,0.200210491236,0.153183336939,0.180337388376,0.130783335197,0.100211118333,0.209822463413,0.186460119115,0.166882415312,0.123967931045,0.100506198915,0.11954983026,0.0996198276725,0.0998172848183,0.0959022339895,0.0990529030902,0.0914376639881,0.122433695148,0.0971137054835,0.0980969050642,0.0907791048718,0.0948217251375,0.0904488613275,0.164700348282,0.0653596849572,0.0888725413436,0.0819794033373,0.0856654517555,0.0763983244463,0.0767629701168,0.0822834162623,0.0574493658148,0.077915680882,0.0769913773626,0.0727367856475,0.060018785051,0.05653665765,0.057262138917,0.0593021002994,0.0542615968344,0.0480884835626,0.0484995524375,0.0,0.0546485854929,0.0463304169905,0.0489038926516,0.0433736219018,0.0435549083381,0.0395823031669,0.0396597421556,0.0336417490004,0.0359379506603,0.0293468926493,0.0289222146153,0.0310658912032,0.0320424567345,0.0253845319675,0.0274263883532,0.0215751923756,0.0212475991932,0.0,0.0196517937657,0.0109317455896,0.0,0.00809965481899
Vasicek Based,8.39738984177,0.828884795777,0.352118508642,0.272699628489,0.490904269226,0.0944619323346,0.468990264114,0.293121172999,0.234605003684,0.29924909965,0.29845033718,0.269642103412,0.137592931494,0.258399545331,0.38972430887,0.18270536694,0.201107570948,0.314267642034,0.146804128352,0.18933109609,0.115059451174,0.204246263022,0.177859525709,0.180481487585,0.0569818957771,0.11019992878,0.173341098609,0.0952509490649,0.0965372344484,0.0965254204664,0.126284639859,0.0911674823778,0.16709666885,0.117557497038,0.0960032367465,0.0871665196556,0.0920884369386,0.100291647232,0.162165395372,0.0907723376565,0.0880486973212,0.0834509846091,0.0908197325678,0.0824331743373,0.0802629055147,0.0819364215361,0.0852745194269,0.0758110726564,0.126752682597,0.0769697142602,0.0804147305296,0.0761791356948,0.0789395349786,0.0716791530325,0.0620457784758,0.0789308121358,0.0677098786944,0.0495148378777,0.0513759805241,0.0462508680457,0.046134483415,0.0493830838469,0.0524922312518,0.0474702080357,0.0467457550762,0.0454146464085,0.0463646073781,0.0399325842742,0.0390582725552,0.0331249018686,0.0360463279806,0.0296928760522,0.028268394691,0.0306739025096,0.0322455074044,0.0261456429812,0.0272815463167,0.0215870530425,0.0211795677277,0.0168069265939,0.0162731493413,0.0110764929021,0.0109642189061,0.00624898424187
Data Based (krd),7.34065598852,6.00655025984,0.350611735523,0.0591878382078,0.111243756939,0.288958874786,0.68480239382,0.291832249934,0.332497080844,0.113693938111,0.466113372241,0.0428835023294,0.0180581851113,0.00614491810847,0.0207681298457,0.723825311868,0.124123985056,0.218159877204,0.216615876242,1.06095858428,0.698937574227,0.264275190044,0.15267176508,0.245487145653,0.336315878967,1.00403435058,0.334050626489,0.106712401692,0.434294960314,0.125937099022,0.134379510141,0.103464134532,0.00374910598708,0.0030525043014,0.00291962505412,0.00384679602417,0.353329464931,0.353998781206,0.00486623695424,0.00748477520128,0.0117993748439,0.00325978436769,0.656091509166,0.56665459454,0.158854013511,0.00386188785333,0.00350564552327,0.00581229699869,0.00447096222594,0.00509531528268,0.160473195612,0.156290102274,0.0140849764722,0.0119176165088,0.193672742722,0.00409422896548,0.00647302879941,0.342515944827,0.344664937278,0.00612418020157,0.00771173036259,0.0,0.00642458683987,0.00247697263908,0.00199844418067,0.00136297280945,6.80544058368e-05,0.000754845979913,0.000215036762083,0.00162951540751,0.00282078319858,0.00063748978475,0.0106460109697,0.00989570376635,0.00602555173888,0.00519397141405,0.00140154308413,0.00476925497562,0.00560398635503,0.0,0.00341460333236,0.00462121125378,0.0,0.00368525728225
Vasicek Based (krd),7.34065598852,0.710770211801,0.397493914175,0.148976168845,0.344402401316,1.34364284546,0.906974630709,0.517386528246,0.332109673523,0.440496830073,0.322935419576,0.0250073172316,0.526036363841,0.400029457988,0.671220754261,0.857779404313,0.502258680646,0.356843733473,0.832456951534,0.948466204227,0.54630193113,0.0943243118936,0.586223512683,0.344723058796,0.287289125541,0.667047222456,1.05977027123,0.486132196189,0.439345304089,0.156880005535,0.0574168284572,0.00169184586508,0.0346615318825,0.0823153775221,0.00199712795125,0.0099169927674,0.334868656336,0.337284109393,0.0402629026437,0.0594381367853,0.00720710535944,0.0436277011762,0.626875407736,0.201767819023,0.858473741731,0.0131647012735,0.0030279205087,0.0263772421217,0.0163380908305,0.029138021641,0.860434980413,0.874155409495,0.00212244307563,0.0165339862495,0.0544143292821,0.471772138041,0.242595707953,0.191290642045,0.35422508025,0.016096999864,0.00933677834499,0.0319850914497,0.0284017013529,0.00374288751971,0.038906817165,0.0212343676809,0.00941758101166,0.0202838725644,0.00858866862557,0.00735530357948,0.00804753996615,0.00106249052293,0.0326659048737,0.0263481818565,0.0387554150194,0.0324675153478,0.0272464115062,0.0172013891738,0.0175690314949,0.0117010016163,0.0157229514017,0.0073423331371,0.0327952877232,0.0255324181968
