,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
Data Based,8.39738984177,0.616696973855,0.827001984501,0.754131016909,0.689545377725,0.796033019865,0.757984050478,0.726912775324,0.708634782331,0.675960680644,0.698915609653,0.640916597982,0.642103031553,0.669660318029,0.650861083741,0.614449420184,0.635859270124,0.612482214027,0.596995505922,0.544572735771,0.572207925106,0.213265954529,0.528705877298,0.481811187702,0.335613874739,0.50637894388,0.487953349847,0.463257311829,0.474807378234,0.425758496664,0.426837277773,0.411838931408,0.401686089345,0.374892268405,0.379648312932,0.359994615501,0.354717855417,0.364966070921,0.358073819475,0.342991475293,0.346329451944,0.332587199602,0.325866383335,0.0583160249839,0.257825323125,0.298385124121,0.296317073765,0.27571553148,0.267310216073,0.279355534566,0.0403237309161,0.261908615293,0.251988516656,0.237944281068,0.228289661898,0.218077041409,0.21177887556,0.197204200535,0.190456817053,0.171842065577,0.163351824502,0.0,0.174031753408,0.153139873519,0.151435045708,0.144805036956,0.138761268597,0.129069909515,0.122389847486,0.114781667875,0.11316302903,0.0983325222649,0.0910020890286,0.0973375011409,0.0930624511891,0.0779362756357,0.0751895540003,0.0671138056428,0.0609218983179,0.0,0.0519639219841,0.0341588644681,0.0,0.0272555381851
Vasicek Based,8.39738984177,1.65743976094,0.872352468969,0.661064951511,0.711073077416,0.808547973119,0.653729330468,0.715204462144,0.722438113203,0.702874497992,0.685886231778,0.538228166541,0.477196748327,0.667570349344,0.634562272974,0.62237706214,0.514641470265,0.524316046825,0.601192696122,0.526151538622,0.564861586949,0.444133657219,0.524023816137,0.497633870241,0.483804587048,0.493746745504,0.438743929405,0.466617944082,0.424737996008,0.401327386161,0.423774859956,0.385373570265,0.390037738384,0.441038945834,0.374285647725,0.367037881086,0.360123495747,0.369260684874,0.348797012687,0.333264046585,0.334547259533,0.321264988275,0.323173831682,0.276465060366,0.286565653249,0.293603414816,0.302551332483,0.272201206888,0.259491878405,0.274154609116,0.266031423286,0.253075899205,0.253183295988,0.228660878539,0.233187139212,0.218224934294,0.211120380542,0.199808771126,0.196300197728,0.17523997554,0.160447649734,0.170293944097,0.165592052793,0.152918252991,0.151073184108,0.145383389071,0.140288138923,0.129034582391,0.122884079128,0.115018385502,0.113013927264,0.0983635012912,0.0911695881829,0.0975650394391,0.0925292896189,0.0776744918842,0.07549460126,0.067178786957,0.0609544004365,0.0502178127716,0.0430684679152,0.0341339567035,0.0310260247859,0.0195277639445
Data Based (krd),7.34065598852,3.09355379304,1.33356429348,0.337653263679,0.949614582508,1.7784243734,0.281559920724,0.656774916453,0.105271031658,0.174599555504,0.320076994612,0.237987493671,0.0353441378455,0.0114894699151,0.0402744461463,0.314436344981,0.256865452261,0.0381798198934,0.0175620381286,0.80398595648,0.643004688855,1.80903473765,1.47664395103,0.290939659573,1.64906584906,1.71187720009,0.016371326995,0.0346350090217,0.0440357470133,0.682107019058,0.0526472735598,0.085314355213,0.00713634355076,0.438264515606,0.113427498988,0.111476494257,0.138448620068,0.140716494764,0.0155812958021,0.0231370038316,0.0326328301897,0.00921463375088,0.00417866313536,2.20142549949,1.2523846978,0.956924357328,0.0113596257087,0.0170283680428,0.0138783989549,0.0157560143096,2.18772469906,2.20267268832,0.044321986769,0.0382071768077,0.121700295591,0.0877766294616,0.0274758082885,0.00328171742178,0.316709392454,0.0253307381741,0.0360292576817,0.0,0.594438592326,0.00747450903462,0.00590923809231,0.00463770270197,0.000208242780336,0.00137449695344,0.000611143692603,0.00497078924026,0.00865693103114,0.00396734829494,0.0333642283612,0.0309660431149,0.0191269417513,0.0157326544165,0.00427166267688,0.0142800855572,0.0165492086957,0.0,0.0107007702507,0.0150067048797,0.0,0.0129090537687
Vasicek Based (krd),7.34065598852,1.10895630435,1.75900762972,1.13578995733,0.840706474705,0.208792240231,0.946062769248,0.874774065112,0.0248934834151,0.0536392949809,0.341806194024,0.647613551493,1.00534313074,1.91518995223,0.0811361060021,0.155327290637,1.10744268872,0.178223717834,1.06798759594,0.249126110401,0.0100440507895,1.72513646491,1.58372574275,0.38821548721,0.527999924385,0.0999189912827,1.03827484171,1.1091499542,0.837392185731,0.374969100502,0.511653382995,0.341340986924,0.379102718961,0.0567482672431,0.028989915856,0.3394365529,0.210089268975,0.127207845867,0.27151993312,0.0457725317514,0.318349758385,0.000433580775762,0.048264568348,0.00454906568523,0.0124498777814,0.0104816600591,0.0184569196661,0.00783001241768,0.0973425950877,0.0805564170051,0.019376922769,0.0379851256021,0.00868591101215,0.291005489892,0.256923287555,0.0490040442848,0.0159161176301,0.00913275874609,0.0346472105603,0.028678854207,0.559154319834,0.540747160535,0.0249577386964,0.00736239834959,0.0148163905717,0.013308989537,0.00140756319377,0.0160736791365,0.00379685902272,0.00411778837084,0.0117392821188,0.0150498488358,0.00322970063153,0.0177223750205,0.0636527788114,0.0455570233949,0.025770614715,0.0226273770172,0.00754540989797,0.0297860606047,0.0304700940004,0.00113672514965,0.0338302921541,0.06176380834
