,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
Data Based,8.22533844763,0.160837171936,0.0404375968111,0.0388621538705,0.0524923696294,0.0372156262147,0.14237475042,0.0756050239592,0.0377657233164,0.0353118703792,0.0729790137043,0.0519044703746,0.0716989517473,0.0727959071216,0.0728419714475,0.0367685809233,0.0374572879048,0.0357377529753,0.0620530930035,0.036281376138,0.0707505641102,0.0308917349202,0.0371381716618,0.0325744320879,0.0327733278963,0.0320447080582,0.0653220513761,0.0506319109133,0.0346140049151,0.0319379422932,0.0326822251301,0.0330322506123,0.0327834014008,0.0303905530183,0.0301622003127,0.0302622605648,0.0302124768326,0.0309268883313,0.0307972871983,0.0310642292738,0.0312805499236,0.0287529575137,0.0345305983032,0.0169680161062,0.0300777668021,0.025935773398,0.0258044238756,0.0254062061861,0.0251756279626,0.0261638131921,0.0190420990128,0.0268928954867,0.025492839602,0.0230560026386,0.0227674936084,0.0225466514332,0.022516872484,0.0321125286067,0.0195621594384,0.0192020273387,0.0190824037935,0.0,0.0202937429121,0.0192342949839,0.0190439542126,0.016480791754,0.0160432707666,0.0157368128868,0.0154292230795,0.0127524703565,0.0121430342646,0.011664980784,0.0112463539125,0.0114801214514,0.011247516048,0.0109120492073,0.0106734031471,0.00800667882295,0.00725982379573,0.0,0.00762164855843,0.00388621709142,0.0,0.00257605838043
Vasicek Based,8.22533844763,0.137228849286,0.0328247550501,0.199193667062,0.0649391505789,0.0635059577947,0.0316977739942,0.0303171790941,0.030242736733,0.0300635004608,0.0287213764815,0.0273223740716,0.0306663832873,0.0722606931634,0.0306114574754,0.0310665939317,0.0292738985323,0.0302273473919,0.0670895017115,0.00731373110387,0.0316086437521,0.033141476099,0.0360481347259,0.0638529618132,0.0605013141706,0.0581420916174,0.0304248760928,0.0577294770185,0.0294618389076,0.0558871767549,0.0564200840555,0.0287168998808,0.0291804093319,0.0345060961373,0.0288024423046,0.0274331652019,0.0276111756138,0.0646616537282,0.0285617567883,0.0283500472867,0.0280145240447,0.0441268816075,0.0273610394829,0.0190558315904,0.0169365525343,0.0271444726039,0.0361509812001,0.0125229544691,0.0256263442355,0.0231130117548,0.0245337848147,0.0257270903818,0.0255586459043,0.0225305653358,0.023342809746,0.0224997153424,0.0217950990062,0.0184390491418,0.0179994418167,0.0183816982402,0.0180394163947,0.0186043415751,0.0194459195431,0.0196162592497,0.0178520752863,0.0171758134312,0.0170574653086,0.0159148492428,0.0150657176674,0.0124601248123,0.0122273245154,0.0118050545968,0.0107864522151,0.0112790659389,0.0114303345135,0.0113883956997,0.0105574318582,0.00803125851056,0.00721989717533,0.00681838352262,0.00645092170993,0.00401035594648,0.0025854139777,0.00178634994043
Data Based (krd),7.08324376038,6.97653017207,0.00166686420415,0.00269843070133,0.0541496105053,0.0568086887657,0.155925663058,0.00386171500632,0.157963842501,0.000995763523025,0.162491085315,0.0563055728608,0.0519644819113,0.00111294642618,0.00358327592964,0.156196695473,0.0023387176354,0.00177890864178,0.127695655992,0.12558548831,0.167390017921,0.11638032167,0.0357434331748,0.0618123748062,0.000269544181778,0.0881268379655,0.109247489955,0.0471700446157,0.109156403235,0.00149765512039,0.00287502157577,0.00337462599072,0.000963905983171,0.000731089078202,0.000614036128446,0.000854961815803,0.000889734060341,0.0010687977163,0.000988438715897,0.00154570374127,0.00263057039216,0.000698488658616,0.0902772522989,7.61641627823e-05,0.0903259844573,0.000766945053858,0.000706697039293,0.00126212475091,0.000938211530736,0.0010651698239,0.0902716299445,0.0894933753283,0.00288366953751,0.00242796426155,0.00128116665503,0.000952457713318,0.00159863635712,0.165947937436,0.16660397886,0.00147152934643,0.0019832430313,0.0,0.00149360287605,0.000639168428284,0.00052670018019,0.00030352766217,5.09444721717e-05,0.000278473724943,5.90338980349e-05,0.000415110246548,0.000714111618437,2.59773968491e-05,0.00263133806187,0.00244931775364,0.00146654377589,0.00133339659215,0.000357702508028,0.00124046127284,0.00147844416836,0.0,0.000844138233969,0.00109453565601,0.0,0.000787027562586
Vasicek Based (krd),7.08324376038,0.749685389914,0.0646180350367,0.0808308221166,0.0241579509164,0.0118119087745,0.236434026833,0.00411661041062,0.121115891426,0.0586363640829,0.138047389191,0.0367280370412,0.0128638682963,0.101714725639,0.132912373637,0.0886815723568,0.0777858762106,0.0125341374475,0.0727462005558,0.0759033639183,0.0485526932617,0.0053826239331,0.13812520907,0.118126267684,0.0383737697546,0.0651407690001,0.148054167835,0.140453020159,0.0166588565793,0.0424859230835,0.0570435898915,0.0390680056376,0.0542942727831,0.072329794333,0.0118981791058,0.00390829810751,0.0322553961312,0.031450813444,0.0339624917814,0.0400058581724,0.0224781996434,0.0359025665713,0.141176948865,0.17062274582,0.123317319598,0.113836462124,0.0156432045155,0.134646548673,0.12291738986,0.00396759811596,0.195941190696,0.181209173308,0.0319157726592,0.013119149051,0.0313568334079,0.0432951887494,0.0199497758339,0.191445416063,0.201019537912,0.00296034128284,0.00143097984816,0.0499029247136,0.052161504941,0.00876170360707,0.0534240439573,0.018124505573,0.0142794148864,0.0149013150353,0.00936159922084,0.00492334962574,0.0115030727698,0.006700991195,0.0166104289444,0.00792575141304,0.0586643764305,0.0638337800721,0.0403697377379,0.0287869850902,0.0145996194074,0.0173298015341,0.0297095599474,0.0119263969283,0.00373702623477,0.0251014886135
