,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
Data Based,8.63852215694,1.29600568197,0.378626107075,0.407853895986,0.364469367877,0.377289805141,0.628317330726,0.374528362079,0.344729715791,0.336141312749,0.335841435153,0.307542368933,0.32687184748,0.332006450183,0.328315363924,0.302390132766,0.321427142635,0.312536886378,0.327745574217,0.296059751015,0.317434183846,0.0476560479316,0.293900044274,0.27311985135,0.248230796548,0.113398187139,0.299442501009,0.285521570054,0.273577239663,0.258894486355,0.265104294323,0.260679147017,0.238691362622,0.227109469812,0.244801742853,0.23996349142,0.254245042727,0.240910649979,0.181084308804,0.181153286264,0.17748454147,0.149455429969,0.130757136139,0.0264029639408,0.152451381078,0.152588943301,0.146106416706,0.142336596775,0.143883384959,0.144089604892,0.0251311276362,0.13775623537,0.138813693452,0.127192673033,0.120246292536,0.119911036835,0.114467779032,0.115990315231,0.0993590338003,0.0874443570775,0.090592694822,0.0,0.0929068948472,0.0899161578095,0.0837006619283,0.0751704426354,0.0771427015724,0.0683896301484,0.0700488161408,0.0621586451244,0.0553312585657,0.0533629692408,0.0553908524422,0.0416368347255,0.0426285167203,0.0467577218977,0.0421303377177,0.0309610384265,0.0308029581895,0.0,0.0309299962376,0.0188100840402,0.0,0.00823632473312
Vasicek Based,8.63852215694,1.25446435506,0.374913875179,0.345911580789,0.515024677258,0.330388503803,0.381713753045,0.18978947858,0.4931345315,0.349616730167,0.312279460443,0.310875661993,0.205946829911,0.344852651436,0.295968376221,0.299941966941,0.272412284713,0.271609299489,0.258910604612,0.291961432096,0.288130420475,0.257565385926,0.267221542347,0.271390218583,0.247445559352,0.271473466517,0.29130838807,0.192906790687,0.274461016939,0.181244740705,0.265493098774,0.270201465114,0.237840780461,0.223119563391,0.245291580984,0.0914319593006,0.243267927137,0.248407384424,0.035677707075,0.193519359526,0.157972496174,0.148462440114,0.152576753746,0.17563971639,0.16034141515,0.140092379469,0.132426505618,0.143425579693,0.143382956932,0.143684886181,0.157287944125,0.144463885551,0.137515887562,0.126390553673,0.125642072006,0.110515379137,0.114108924208,0.113066535798,0.0988888761506,0.0915010202747,0.0903379945501,0.0863957841136,0.0882698562058,0.0896481448508,0.0837105996625,0.0749979838369,0.0770625981443,0.0682699662849,0.0699251341966,0.0620660420703,0.0554684521252,0.0532613783585,0.0552769314058,0.0416055164069,0.042633126305,0.0467148724484,0.0420889672534,0.0309408201318,0.0307879927712,0.0257478813301,0.0263284497077,0.018805722977,0.0103404148664,0.00516216775819
Data Based (krd),7.88693948663,6.08234758883,0.0781136354127,0.123076540187,0.0373146596406,0.0940009592558,0.605813066294,0.528327279241,0.276445628339,0.0110344783865,0.0744758538596,0.124524720936,0.0986370293607,0.00624910606492,0.0211129243315,0.276017602392,0.232350966785,0.0211513605394,0.0771131357451,0.183199626922,0.30598915584,1.4086040148,1.23912150608,0.100090184995,0.208375133413,0.730376182733,1.11188693113,0.0631004249645,0.185210404772,0.0148304814327,0.0305598629951,0.0332554137033,0.126036799118,0.00556290926326,0.126747801894,0.00754499929096,0.171027237472,0.172520145308,0.371419175102,0.012694464882,0.0196049797882,0.139144817376,0.174608297337,0.687500452901,0.85336780354,0.127449170247,0.00601296001131,0.00976797759573,0.00757118568085,0.00861511532298,0.959947570008,0.853811482139,0.109838859383,0.0204590639444,0.138712398943,0.120183516506,0.115675176977,0.288493171369,0.292552173441,0.157511516138,0.0135303380957,7.24987438502,7.26282583425,0.00434242770727,0.00349180507115,0.00244230146417,8.23243448952e-05,0.00123207852775,0.00037099868335,0.00286327231141,0.00496273084134,0.0013999146906,0.018791453443,0.233727485657,0.00883211007909,0.00763727220196,0.00205971819724,0.00701670721906,0.00825339083693,7.45513372359,7.45463983567,0.00675974260335,7.52051808608,7.52004078135
Vasicek Based (krd),7.88693948663,0.338402480115,0.10427563308,0.180119159099,0.552355588402,0.530002494145,0.787370085344,0.850174866743,1.74349487108,0.0296021585191,0.393808443392,0.245057316563,1.20134303744,0.77334763767,0.266840202717,0.866559527672,0.815846615677,0.48121339207,0.441325017155,0.887749413874,0.353850603249,0.222802526091,0.0449809006373,0.140590016482,0.0233935534969,0.409030829117,0.315256613705,0.543824415479,0.538238079646,0.488014164685,0.615693774292,0.0227769310228,0.0632015172565,0.0847442780037,0.00852328618406,1.29957427116,1.12023021105,0.169524853104,1.15347404165,1.13838829611,0.133676976171,0.170458664958,0.350997792156,0.363072732246,0.0270887924769,0.228330391222,0.0987688103163,0.132568590516,0.0107489377299,0.0108360944475,0.018243913688,0.0229705392049,0.006024561445,0.0269708191912,0.19874283757,0.0693882639855,0.133906088617,0.194808703303,0.188699715732,0.0280916075101,0.0324641103715,0.0257425222815,0.0340026877297,0.00156673911522,0.0404419197808,0.00781788814694,0.0244433118165,0.0215335147033,0.0024195688898,0.0103398978308,0.0124727445876,0.00921068131053,0.0445777425257,0.036454519739,0.0382568969984,0.033108030672,0.0341735367286,0.0302172886344,0.0109441811857,0.025483231516,0.0175640364631,0.0082624938724,0.0353387581001,0.050365217109
