,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
Data Based,8.77150482608,0.428339387677,0.0759734603533,0.0702330496925,0.069190794372,0.0683322839024,0.0681622436118,0.067165065748,0.0676740506378,0.0637196451579,0.0656789735873,0.0596082908776,0.111002821526,0.0853678644512,0.0849842601774,0.0841182582894,0.0846854613241,0.082656191389,0.0442486893802,0.0813629920269,0.0804303274547,0.00859578248354,0.076274418721,0.070857045417,0.0721515394135,0.00817319632155,0.0833714824296,0.080134860948,0.079935904054,0.0756346029577,0.25163710423,0.106752865495,0.106479427604,0.102268648931,0.100278458934,0.0976659073841,0.0981622371443,0.106838376963,0.107521219214,0.105667067354,0.105108894087,0.100466611881,0.0085488113295,0.00472334157726,0.102300329471,0.0915064759434,0.0899380681221,0.0852503529188,0.0851303526211,0.0948864971903,0.0042462610865,0.0961984070278,0.0892506710644,0.0850576943048,0.0853186196441,0.0789741211329,0.0796122946616,0.0752181293124,0.0725206284133,0.0676660753772,0.0680186932608,0.0,0.080250846207,0.0728444585635,0.0705729495172,0.0659187587814,0.0658706115514,0.0587167751937,0.0580897930944,0.0530615638571,0.0498013010518,0.0439500201295,0.0428479743514,0.049204528183,0.0503068010407,0.0453457606326,0.0423708847358,0.0367885073176,0.0360878142445,0.0,0.0317138054091,0.0204625625462,0.0,0.01384169805
Vasicek Based,8.77150482608,0.510983169051,0.0337061075996,0.00971601624984,0.0551816889359,0.00949633835306,0.0097641931281,0.0720492736291,0.0530551072918,0.0527743529827,0.0505663582834,0.0464204336921,0.0521561169253,0.0101753819352,0.059641381303,0.119837305742,0.0650865182004,0.067982516423,0.00998447344058,0.0691168084086,0.00933331946698,0.00854753736914,0.0811734191396,0.0701640870889,0.0677959020596,0.00943836695074,0.0723422092278,0.0683619103411,0.00743719192301,0.0697186074309,0.257146729012,0.0929814798441,0.0941449785821,0.11271807798,0.0953086033777,0.0885520503312,0.0876459935304,0.104521952845,0.0981666026329,0.0942253135331,0.0936889879825,0.0887229822057,0.0956506478635,0.0890540364223,0.0844460535407,0.0876094149258,0.0798685634245,0.080595486336,0.0790921219858,0.0844701374912,0.0900881600477,0.0902696355019,0.0885072521825,0.0833757115963,0.0865252615893,0.0783966586726,0.0771494833029,0.070028965751,0.0668802715968,0.0648991837209,0.0642644244741,0.0724417230884,0.0762555482364,0.0734659143575,0.0668836652861,0.0676797487754,0.0682687785795,0.0592280161712,0.0571109593169,0.0520039678823,0.0499299971233,0.0442812556212,0.0414643814867,0.0485529697626,0.0506897045757,0.0466585875036,0.0420451707744,0.03683591741,0.0359835423082,0.0280075044398,0.0259012445541,0.0206093374767,0.0157326029749,0.00909147932645
Data Based (krd),7.776574505,7.57796713799,0.00278433123311,0.00452724292626,0.00515379725585,0.000656128104345,0.00100672191184,0.00296765886818,0.00157474949757,0.00166539794885,0.00261187904361,0.00595277268235,0.0587875580063,0.00103068197642,0.0035381120742,0.00189832946518,0.0052382696938,0.00399285342688,0.143481623378,0.149198717404,0.00166619620174,0.223514932671,0.217156040078,0.00521106682517,0.000563724258205,0.21262134571,0.210816861083,0.00315889641094,0.00492236292104,0.00329693442848,0.0637774945777,0.00916057932627,0.00248442624414,0.00191383863529,0.00165724014079,0.00227722568439,0.00246601845996,0.00294756925498,0.0026912805773,0.00418999574632,0.00700046700291,0.00187455562453,0.295939853153,2.37167498177e-05,0.296026582984,0.00210013933868,0.00192762363412,0.00337981003209,0.00253049029165,0.00287646105264,0.29277875655,0.295788797814,0.00783560758995,0.00660543659722,0.00339143237067,0.00267315456734,0.00440013885739,0.000237055756558,0.00198448807178,0.0040839856612,0.00538929441116,0.0,0.00419194164311,0.00173516587136,0.0014205721145,0.000864576708966,0.000109663709304,0.000685876238763,0.000157100238982,0.00113145763395,0.00195025210671,0.000151680289845,0.00724128046581,0.00673738243913,0.00405524437223,0.00362629764281,0.000974233998936,0.00335839640001,0.00398621764911,0.0,0.00232049322498,0.00305081936528,0.0,0.00227375701158
Vasicek Based (krd),7.776574505,0.44817214198,0.335273243628,0.00959370919266,0.232675286453,0.229762750945,0.104381403981,0.249206387594,0.0569966790051,0.0663894273035,0.00542898424231,0.00252752869102,0.0339973695251,0.319110963125,0.253610882676,0.0784845095232,0.0725111598236,0.0271064197889,0.0131839006908,0.129897850872,0.250461655748,0.312469907454,0.026336334047,0.0257281074727,0.0583873696749,0.0633479618118,0.00255011008199,0.0314043771679,0.233030781203,0.279032287489,0.0317307922437,0.00521698889174,0.0659628093531,0.0697756814548,0.00664515771595,0.00596870662263,0.0101254598429,0.036805119857,0.00372276462047,0.00806309125227,0.0328731452814,0.0261467329695,0.00804566448697,0.0136484840504,0.0452737177984,0.00664272728856,0.0143161224204,0.0169418328285,0.0174594852734,0.0432712915828,0.0604966957122,0.0741985080884,0.00738878623544,0.0340569737331,0.0414933802928,0.0631672242655,0.0360042377335,0.00341342290852,0.0254429580928,0.00269278985897,0.00861020366953,0.033508794377,0.0375129243269,0.00226638801096,0.0551997508142,0.0101817354403,0.0209717162686,0.0142260831901,0.0130001262218,0.0157663092735,0.00462975407318,0.0173263372918,0.00788111083684,0.0130344534856,0.0738793373747,0.0697512331958,0.0434054028145,0.0254774209587,0.0093783424598,0.00681071781676,0.00707527749036,0.00452356057142,0.0152926156148,0.0176730717099
