,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
Data Based,8.39738984177,0.494539058441,0.128380999253,0.115766684836,0.173469844049,0.117522727815,0.383228847898,0.177009455313,0.115588694021,0.0892180626935,0.151755750438,0.10760358092,0.144143400119,0.120705271263,0.138163595357,0.0801187306485,0.0817570366066,0.080413535262,0.192610531605,0.078642586404,0.117230889807,0.0983479734351,0.0765098222051,0.0711587132073,0.0717753458556,0.16255759507,0.114523481406,0.0746345117001,0.0756302015259,0.072127769487,0.0742571471961,0.0721515833659,0.0718246061017,0.0689618682222,0.0689551140646,0.0662592384622,0.0635594801724,0.0659242210036,0.0660142810131,0.0634876979461,0.0641188780782,0.0622850973161,0.147464969257,0.0420105919995,0.0609566661118,0.0574536314871,0.0577954995736,0.0537784451309,0.0535534904293,0.05647539912,0.0456715997091,0.0553344017887,0.0524632789281,0.0507514695014,0.0508333408438,0.04705262058,0.0472753738698,0.0454037641859,0.0452806458421,0.0411839876406,0.0412828863314,0.0,0.0453345285338,0.0394905318795,0.0393167112818,0.037197815327,0.037200879094,0.0330203556335,0.0326299885075,0.0302649428554,0.0300824977379,0.0255541200088,0.0249741547571,0.0260367610051,0.026387878883,0.0219126081511,0.0213367706572,0.0186000425945,0.00937915088507,0.0,0.00842844642475,0.00403242221105,0.0,0.0025170953973
Vasicek Based,8.39738984177,0.563861416283,0.111800597274,0.103441159891,0.106754634881,0.106607243473,0.115197018955,0.40679881348,0.10764435631,0.107239210208,0.0803809724025,0.0974297702917,0.0798159912677,0.0775969364681,0.196796488478,0.13021166299,0.108742377343,0.127886516467,0.0740496369124,0.121813782937,0.070886698954,0.181614561621,0.0688360861261,0.149004819866,0.150304491247,0.13916283865,0.0727111020971,0.0998580811099,0.0685967858586,0.128429450563,0.13396710522,0.0647963985936,0.06495757801,0.148388359577,0.119613046517,0.0621529841344,0.0880749846502,0.064944884523,0.0633441000547,0.0600376459331,0.0579336464817,0.0560774638229,0.087786752975,0.0586125638743,0.09780330767,0.0558694918385,0.054327094922,0.0520617874232,0.050248176524,0.0509328567144,0.0940518212601,0.0637093186573,0.0528652329157,0.0494948846268,0.0521784386616,0.0468409062875,0.0459936879076,0.0427991882615,0.0424634809014,0.0396715647215,0.0393957151065,0.041324977483,0.0432289695896,0.0402881496344,0.0375474006929,0.0383471529894,0.0390701410449,0.0332065867528,0.0321399822425,0.0298253121643,0.0300643130132,0.025668824061,0.0243819544003,0.0257019477107,0.0265210032784,0.0225321194439,0.0211845917641,0.0186324245492,0.009345908006,0.0063264454758,0.00687473570429,0.00409377173567,0.00415275354972,0.00184854715932
Data Based (krd),7.34065598852,6.61677105871,0.00807565214488,0.0132488192551,0.100185907568,0.113577841038,0.833321199542,0.380917914541,0.442783369784,0.186685070638,0.458085590118,0.350502665493,0.337941148934,0.219339919395,0.109884100609,0.44139463778,0.00776013638948,0.00593573069668,0.689004445386,0.681474060421,0.345414641664,0.0747080250742,0.37098700882,0.00760618230683,0.000744081471744,0.677996987257,0.287466283556,0.388530232579,0.00729211761893,0.00475028746695,0.0094683588003,0.0106870201807,0.00258837114445,0.00206551442972,0.00192037878602,0.00255541466671,0.072422264367,0.00291661804275,0.00259040560866,0.00399335157119,0.00639296811389,0.00174652890565,0.655689797527,0.385390520511,0.308852852144,0.00204628220735,0.00186318608009,0.00313198758276,0.0023829272319,0.00271693695784,0.308668710653,0.30651483563,0.0075047233723,0.00634594582111,0.00305880554027,0.00274299192516,0.00433573114366,0.00030172873662,0.0017713388225,0.00410186208351,0.00516446079524,0.0,0.00430406422893,0.00165889916274,0.0013383463549,0.000913189362398,4.51371763081e-05,0.0005049560374,0.000143990754644,0.00109143813031,0.00188928885308,0.000428317989209,0.00713081982385,0.00662827988283,0.00403627167,0.00347883617022,0.000938626537449,0.00319378579547,0.251324134792,0.0,0.000885506730462,0.00115952246381,0.0,0.000853699322259
Vasicek Based (krd),7.34065598852,0.711867082958,0.0697392651614,0.0496438203817,0.0647925627137,0.0678309393537,0.924861628557,0.25659292205,0.639538379311,0.0377188795498,0.415802367064,0.289741471285,0.238466311465,0.0383331487845,0.390940689414,0.00747197756469,0.0324548545376,0.0336334566367,0.617434735608,0.712913391414,0.302038766501,0.281452041283,0.0967687526202,0.0119044000785,0.0662045192819,0.145937511926,0.262487096769,0.0807317377159,0.289907270321,0.0169111140888,0.0783741984234,0.0386686486476,0.347628422449,0.495981895267,0.00828157968443,0.0260074686349,0.244098790175,0.267449057076,0.012665872807,0.0310654461474,0.0030662624215,0.061294954438,0.250619802842,0.438645208162,0.659831234416,0.00932459778965,0.00184295685529,0.0113992163597,0.0332523404249,0.0363434142516,0.061527304374,0.0501496565823,0.0198148498525,0.00916479845543,0.0414732065177,0.015904924868,0.0281501754979,0.0313564464506,0.0456449548922,0.0247248946529,0.00785096681869,0.0340353308646,0.0361064881296,0.00199429909343,0.0335207353117,0.00419071609165,0.0169302861383,0.00311475271169,0.0023109373564,0.00998669567962,0.00151692153792,0.00340296369076,0.0229951152931,0.0198995444805,0.0458836095682,0.039595916916,0.0366080604031,0.0259859157178,0.00239272451327,0.0370554430131,0.0295215983911,0.00738926867082,0.0269378432062,0.0223230965615
