,1.0,3.0,6.0,12.0,24.0,36.0,60.0,84.0
2009-03-02,0.00023423264102206964,0.0005147169554544639,0.00040449842746470566,0.0005030967385586393,0.0010695969228351476,0.0016257416204286113,0.002160701093049333,0.0032421177757258057
2009-04-01,5.4743858626471464e-05,0.00023948212818059034,0.0005540114036206578,0.0009019411331598892,0.0008810288043268333,0.0015321936657299862,0.0025807236416206525,0.003119235389933417
2009-05-01,8.300184573650782e-05,0.00021798803874584216,0.0003828376980354875,0.0005849446990608964,0.0009537838774791307,0.001207830124476672,0.002256716088391064,0.002882922616233241
2009-06-01,7.63227037208214e-05,0.00029526238908683666,0.0006691426306606463,0.0005180527194021955,0.0009652398670192408,0.0017388958102757535,0.002423823085570209,0.0034030263942130823
2009-07-01,0.0001273026966681634,0.00020283908048157606,0.00016503236503062624,0.0005198872289791101,0.0011973672059071294,0.001966213106511683,0.0030438038457556438,0.004389998050991828
2009-08-03,4.358743324450742e-05,0.0001066393493562856,0.0002645940422780768,0.0006497344007474481,0.0011737865608802966,0.0014775373247728485,0.00306504014431086,0.0040763708539568455
2009-09-01,0.00017887060050258974,0.00010687501155648427,0.00027714663855937793,0.0006046800964825128,0.0012119382275168622,0.0018859459771656262,0.002866788597011949,0.004491404696403523
2009-10-01,0.00010933559246417701,0.0001661802602410667,0.00046432801407902957,0.000518726633479627,0.0010705150678582687,0.001656069890913603,0.0025649787010595393,0.004009673480511511
2009-11-02,-2.316865006024571e-05,0.00018735235539812933,-7.920874169564662e-06,0.0003615749972110116,0.0008620984485538941,0.0013684960795863343,0.002517449561524776,0.0035302103444012634
2009-12-01,5.186962442516041e-05,5.711008850828314e-05,0.00018255047890169962,0.00046878876159750504,0.0008229837490421055,0.0014289444892465752,0.0023371477861489076,0.0036500614259151742
2010-01-04,4.3855392616753974e-05,3.564879233008966e-05,2.8857100721868534e-05,0.0002864597967491278,0.0006842637999615597,0.0009882594782939513,0.0020309583700772738,0.003300805377556726
2010-02-01,-0.0002066378511492717,0.00015106195910075115,0.00030768376985435,0.00018522313697100223,0.0010502556862506118,0.0015927435337732554,0.0030029377730400597,0.004073775846139993
2010-03-01,0.00026110896006192874,0.000120032894595834,0.00014088256401278976,0.00030021352861409056,0.0008163342227820447,0.001285671478586492,0.0026826396653671924,0.003588719349665981
