,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
Data Based,8.77150482608,0.151608234477,0.029030885811,0.0264166372038,0.0264179916947,0.0256522930955,0.0259896952916,0.0251606333624,0.0257622728344,0.0238041396326,0.0249580428402,0.0221921228276,0.0236251891093,0.0263609720482,0.0266132858821,0.0255814926057,0.0267355095573,0.0253353588734,0.0183985667962,0.0253267423539,0.0252203928913,0.00859578248354,0.0241173434304,0.021601081566,0.0223833087022,0.00817319632155,0.0263434882139,0.0244908376995,0.0254798358804,0.0232943848367,0.0504757904154,0.0317742055395,0.0324440153289,0.0293884515726,0.0301471778889,0.0275380411856,0.0283950655538,0.0328235091956,0.0339352946258,0.169125396988,0.0625547949699,0.0585188455321,0.0085488113295,0.00472334157726,0.0599123219678,0.0521924438041,0.0527682122883,0.0486366213142,0.0487365146201,0.0560625165821,0.0042462610865,0.0557688145069,0.0532857972861,0.049443648635,0.0498203552488,0.0459912861527,0.0466533632615,0.0425587018792,0.0425776170211,0.0382646332609,0.038653298125,0.0,0.0649038671975,0.0504229653855,0.0488043248228,0.0448824074504,0.0455598557884,0.0391718930733,0.039377813689,0.0352053780595,0.0780420062621,0.0439500201295,0.0428479743514,0.049204528183,0.0503068010407,0.0453457606326,0.0423708847358,0.0367885073176,0.0360878142445,0.0,0.0317138054091,0.0204625625462,0.0,0.01384169805
Vasicek Based,8.77150482608,0.180078411414,0.0207297465172,0.0201452264112,0.0204044139197,0.0203490249934,0.0206181242779,0.00958375266491,0.0231211115768,0.0198181782679,0.0192463820352,0.0169185986788,0.0200766714338,0.0209492978261,0.0109716703468,0.0195697216624,0.00855252928145,0.0214292749931,0.035649153881,0.0312975024295,0.0209906194696,0.0222805989617,0.0205958290927,0.021176662021,0.0209623646691,0.0224533002692,0.0228545579694,0.0207330987102,0.021790956226,0.0209615417382,0.0563586906351,0.0270654205715,0.0281828628087,0.0338738977536,0.0284404588673,0.0244532591714,0.025524251789,0.0324178963726,0.0313061308978,0.174984065953,0.0557331687,0.0132868688285,0.0573392099078,0.00530069946774,0.0528546324449,0.0498968040088,0.0469011939536,0.0458043877286,0.0451796660438,0.0498651076569,0.053389465332,0.0524485344339,0.053101745659,0.0481953636496,0.0504870290422,0.0457308763655,0.0452572581762,0.0394042405846,0.0392441848966,0.036489686515,0.0364009174555,0.0628150778456,0.053422654015,0.0510330185975,0.0460775948046,0.0462850651971,0.0476360311043,0.0394479001064,0.0386144601095,0.0344549141613,0.0791317984701,0.0443201482372,0.0414789457604,0.0484892183713,0.0507136987807,0.0466262070013,0.0420788747001,0.0368604306938,0.0359548540525,0.0280312496701,0.025889868676,0.0206093762246,0.0157255471291,0.0091014592956
Data Based (krd),7.776574505,7.70349560209,0.000965224671369,0.00157173458263,0.00178876855162,0.000222401915109,0.000357491837545,0.0010416856877,0.000546869202312,0.000577585159515,0.00092080222051,0.00208593617227,0.000819831986152,0.000277395926588,0.000951920668761,0.000501033047174,0.00139446318606,0.001064025791,0.0314094179315,0.0329765910284,0.000447843126858,0.0325320514491,0.0308001263926,0.00138067972367,0.000144817029942,0.0310045214723,0.0304909321642,0.000851863877036,0.00131039202879,0.000870087180049,0.0669370109122,0.00381002801133,0.00100970421396,0.000783339333321,0.000687539373903,0.000939328529991,0.0014701504358,0.00123414741642,0.001120758687,0.0683607485094,0.00428892140775,0.00115139176516,0.171458646937,2.37167498177e-05,0.171516884703,0.00129772447368,0.00118975956838,0.00207460116534,0.0015566412469,0.00177013063596,0.169630781545,0.171488699214,0.00483075905372,0.00407388509583,0.00207446477077,0.0016636994917,0.00272317146754,0.000152916804005,0.00121235495502,0.00253360990251,0.00332279261437,0.0,0.0565022463855,0.00140614822244,0.00115012654893,0.000705358823629,8.55369324609e-05,0.000547661476892,0.00012694311402,0.000917439102982,0.0592457108072,0.000151680289845,0.00724128046581,0.00673738243913,0.00405524437223,0.00362629764281,0.000974233998936,0.00335839640001,0.00398621764911,0.0,0.00232049322498,0.00305081936528,0.0,0.00227375701158
Vasicek Based (krd),7.776574505,0.458168119171,0.149152162256,0.0408604204453,0.0795979159918,0.0847929869586,0.117851561699,0.00280632202994,0.0736288040263,0.0333542124921,0.0411465711395,0.0399674111715,0.0717558250465,0.0664891974714,0.0602472920311,0.113614442957,0.155606472345,0.098973441248,0.00933713981781,0.14401013361,0.011238450161,0.0210549291137,0.0747198984076,0.00420670709856,0.0889130541082,0.0837997422045,0.0339419917027,0.0187136423469,0.0188035308954,0.0244173238429,0.0497103156674,0.00371654489813,0.052048003711,0.0878103168534,0.0234264603636,0.0242658040653,0.00585741942806,0.0375560724742,0.00303960805117,0.0431189585789,0.0154083009566,0.203137558666,0.221628113542,0.0615119726182,0.0027167456836,0.0137076175121,0.00234665113126,0.0278937226234,0.0194356659915,0.00352398567009,0.0902950945747,0.0799585141479,0.00216680218285,0.0146475177942,0.0724401489535,0.0319986938892,0.0107504169066,0.0242443335564,0.0135520344048,0.0154454244142,0.00873164203444,0.0234894127341,0.0301811581006,0.00213383107095,0.0390461602977,0.0204276428826,0.00716079920662,0.01150243914,0.00156945910716,0.00337895237666,0.00807252459815,0.00493584122437,0.0122527290783,0.0209956232662,0.0723888516845,0.0614898422171,0.0341840350661,0.0122238481889,0.026007977205,0.0054816374114,0.0104174243107,0.00529073758562,0.0259434860627,0.0392955486107
