,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
Data Based,8.39738984177,0.172162917281,0.044153400481,0.0405847838561,0.0405884556106,0.0396810503033,0.075534298546,0.0391815014054,0.040053579927,0.0374647977242,0.0391296439731,0.0354140547555,0.0374810805659,0.0394064144654,0.0396953577704,0.0383849299163,0.0399938220222,0.0381765443457,0.0755096536416,0.0374030530448,0.0381710449564,0.109785551329,0.0368192453615,0.0334972681331,0.034614327333,0.146279222427,0.037375619921,0.0357064176731,0.0370406192447,0.0341626911422,0.0359998313064,0.0341977268361,0.0349069874555,0.0323096749014,0.0331308123182,0.0310109473244,0.0319510760322,0.0332642201703,0.0342542196335,0.0322760883806,0.0335442281387,0.0307751048707,0.0632875789473,0.0611716666352,0.0311801160452,0.0275507990919,0.0285881891988,0.0257765814831,0.0266067854704,0.0281557296508,0.0444549366343,0.0277595579488,0.0273937928199,0.0246659216798,0.0256276741354,0.0229053195604,0.0240180872495,0.0211723802383,0.0220135419623,0.0190742005563,0.0201063181663,0.0,0.0232338207177,0.0195096755205,0.0205199358194,0.0175887912411,0.0185559930917,0.0155677276612,0.0164597234492,0.0133719348102,0.0141993580621,0.010970999103,0.0117155147687,0.0123125432758,0.0136950114863,0.010652304282,0.011588749214,0.00853707068629,0.00937915088507,0.0,0.00842844642475,0.00403242221105,0.0,0.0025170953973
Vasicek Based,8.39738984177,0.215296539522,0.0857022258451,0.0313152631878,0.0315232436119,0.0521772719117,0.0341519711241,0.0449239478454,0.0337162790633,0.0507024685909,0.170537775514,0.027882418696,0.0319860911534,0.0320039686254,0.0197171284108,0.0301532497092,0.152062523252,0.0326885889701,0.0335636058019,0.0298278279511,0.0159480086738,0.0372339227181,0.0315880526884,0.103179278035,0.0366531193074,0.0663515902095,0.033171274165,0.0650955236166,0.031453300796,0.0311926441092,0.0322611769751,0.0298190424659,0.0309639623643,0.0362939959301,0.031730631985,0.0279691180533,0.0290004798691,0.0327027635035,0.0316225366938,0.0293165245799,0.0299292429799,0.051478509277,0.0302207135118,0.0275444249045,0.0265023191705,0.0266289363986,0.0259929348335,0.0245453624046,0.0765255375729,0.0282459100123,0.0290658594426,0.0264000410283,0.0275147433364,0.0303096061036,0.0277024985414,0.022839171668,0.023210689532,0.037118678895,0.0200931579426,0.0182146280119,0.0190137604868,0.0200325292576,0.0222019678371,0.0198585480737,0.0193041418373,0.0183245543908,0.0195201555502,0.0157373114672,0.0161052252144,0.013051008243,0.0142538933236,0.0111193172212,0.011259474027,0.0120875498166,0.0138807543512,0.0111251928773,0.0114839320076,0.00854815646802,0.009345215037,0.00632551799178,0.00687499829058,0.00409880062966,0.00414641494344,0.00184865431386
Data Based (krd),7.34065598852,7.2281562331,0.00172820037891,0.00280453317197,0.00319134338905,0.000419649154448,0.115627575354,0.114518460973,0.000974345552246,0.00103355814464,0.00158292722874,0.00363573622857,0.00141173698376,0.00047867909843,0.0016426221953,0.000894421528025,0.00245167310771,0.00186737379341,0.118993246983,0.116539008346,0.00077537951471,0.451180108076,0.45295508137,0.00244841165588,0.000272576186815,0.677361084465,0.677855543912,0.00146495416451,0.00230437601654,0.0015537596718,0.00300894597951,0.00349881110198,0.000963553535127,0.000738919857163,0.000634418469682,0.000874864786864,0.00093762673719,0.00112141744355,0.00102774205889,0.00160195450309,0.00269164446502,0.000718970856172,0.34952808568,0.136436374748,0.485855959565,0.000801963991122,0.000737098271722,0.00129811978512,0.000968977735599,0.0011010491559,0.550739091363,0.550010692908,0.00299554432987,0.00252217958342,0.00130626210556,0.00101346173012,0.00167521974731,9.23211452328e-05,0.000779908330577,0.00155246355645,0.00205792074365,0.0,0.00158725763002,0.000662670005029,0.000543651111207,0.000325912747263,4.50326257739e-05,0.000269291902852,6.03678369257e-05,0.000432022642176,0.000744124244375,2.07663177884e-05,0.00275656878017,0.00256570404848,0.00154245857865,0.0013857911809,0.000372994856472,0.00128554113815,0.00152768978316,0.0,0.000885506730462,0.00115952246381,0.0,0.000853699322259
Vasicek Based (krd),7.34065598852,0.717079250158,0.0749352173153,0.0519899987279,0.0287824571559,0.0406676124525,0.186606224064,0.0517947248645,0.0860717519473,0.0216210290625,0.0364569924653,0.0149430363603,0.0642566021678,0.11843099487,0.0304032395085,0.101457131891,0.154756183922,0.127966045455,0.0687215106525,0.199810050542,0.109553218344,0.397138181203,0.55817552676,0.102783002522,0.0389720965816,0.239274978847,0.190495935474,0.0995990469617,0.0966002025625,0.0237510007577,0.0604994365863,0.0364271819907,0.0785908199378,0.0559344855063,0.00265579502801,0.0148244526415,0.0278029374031,0.0277415604235,0.00506536844935,0.0103516371365,0.035271640008,0.0311496326867,0.302537309585,0.255437453176,0.580821691606,0.00518056982566,0.0214075183883,0.0440899733594,0.0844398153854,0.0241282183891,0.546177946353,0.66424675684,0.0107421668181,0.114270336821,0.0446182960496,0.0172149430584,0.0345968057711,0.0157685647886,0.0262134703301,0.0153902195463,0.00595504046809,0.0219817102018,0.0240829023152,0.00157273363654,0.0278201313181,0.00720646632787,0.0105543377715,0.0241066306138,0.00130108176373,0.0032692979504,0.00236870572193,0.0082018142195,0.0357307068923,0.025930239673,0.0451941112958,0.0465799586543,0.0286672985854,0.0188565890909,0.0328814663506,0.00621760525541,0.00904047646532,0.00214129907708,0.0293553772659,0.0284015489236
