,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
Data Based,8.22533844763,0.532734741234,0.309829844436,0.24075478378,0.318691163854,0.215649418475,0.318586337841,0.295006162639,0.209762777,0.207012825689,0.284216244093,0.249766573584,0.180938235028,0.187744613355,0.184414312699,0.109628258985,0.107549689031,0.10522579379,0.190594806158,0.104831627122,0.166899994289,0.120752796266,0.112155783375,0.0949410352857,0.0649650354245,0.151488948243,0.160151984333,0.112594353429,0.0960428463822,0.0912472873618,0.0925651921963,0.0918316450075,0.0639543076842,0.0630451470859,0.083905415309,0.0638158303648,0.0843398202395,0.0837595280394,0.0829165206354,0.0857616967537,0.0599993971201,0.0587656676663,0.13643269336,0.0558335844414,0.0473749697538,0.0608415521153,0.044672555639,0.0320010696994,0.0320097060736,0.0322251812823,0.0384119311246,0.03362380164,0.0310984356099,0.0288366076542,0.0288028564992,0.0277238034035,0.0279268032679,0.037768391109,0.0243269578912,0.0241412211534,0.024325106584,0.0,0.0250329254922,0.024010509334,0.0228943255046,0.0205026672065,0.0203384898354,0.0190811419494,0.0189378803424,0.0165399081707,0.0149553378618,0.014624993342,0.014497970117,0.0137177233691,0.011247516048,0.0109120492073,0.0106734031471,0.00800667882295,0.00725982379573,0.0,0.00762164855843,0.00388621709142,0.0,0.00257605838043
Vasicek Based,8.22533844763,0.800211612646,0.191872741707,0.320811270715,0.209469945904,0.182235360746,0.186491909242,0.209948192575,0.168286214503,0.324207793236,0.352669163533,0.263142804208,0.128527849712,0.172155703629,0.075685609822,0.0740615642522,0.172524149749,0.102266575396,0.109401539113,0.0646192301297,0.0994813908084,0.123572388059,0.0668326381413,0.107378639285,0.203900607225,0.0652795716302,0.0745740698718,0.0671995302689,0.107766428854,0.125621452627,0.164412970793,0.0644563510069,0.12164366435,0.133791302532,0.0781387487015,0.0602692638734,0.0618437076709,0.0904595400473,0.063154317058,0.136662507674,0.0563825756531,0.074339629491,0.0786796262846,0.0472940925417,0.0419981925978,0.0619982955494,0.0328817405337,0.0328490473835,0.0314103382182,0.0548397644473,0.0451814155164,0.0338257791694,0.0324680583655,0.0291756621803,0.0305086631853,0.0281960751869,0.0276361717695,0.0254335517961,0.023954100729,0.0367961913838,0.0238600215215,0.0234813099796,0.0245152374182,0.0250501670508,0.0223302973708,0.0219030922821,0.0218859380835,0.0191857855982,0.0188352273819,0.0164743238321,0.0150134494414,0.014701294356,0.0143112955219,0.0136374304466,0.0114506963636,0.0113925291686,0.0105378834712,0.00803109380953,0.00721961348607,0.00682845939432,0.00643838693309,0.00401595836118,0.00258006746482,0.00178491730464
Data Based (krd),7.08324376038,5.88489380064,0.0630221113634,0.0897369508855,0.214564069042,0.341788497792,0.47902508474,0.21983763418,0.640250495551,0.00658825329178,0.665611493336,0.278220965251,0.10550255271,0.004669934311,0.130822090105,0.521988724507,0.0131352524366,0.010110934283,0.333482613391,0.320731950936,0.491849504777,0.520445831465,0.270478013121,0.224784275901,0.165314439676,0.337670393581,0.539554241479,0.430011194483,0.198028439601,0.00761280137628,0.0161176333291,0.0169816230783,0.170020183429,0.00242777884452,0.169787828276,0.107071700859,0.116168904366,0.00606050927776,0.00517069202148,0.00772587752814,0.163746172908,0.00272573016733,0.167027699209,0.12948170996,0.28407349302,0.169555078281,0.229250045233,0.173730109328,0.00179196566149,0.00204307741933,0.20943770235,0.207910628887,0.00564528968518,0.00477439572384,0.00229593265406,0.00206681987538,0.00326530009491,0.166107205459,0.167180159093,0.00308637398247,0.00388693746574,0.0,0.00324271322445,0.00124786098408,0.00100614546004,0.000688916828322,3.21274554785e-05,0.000375938912926,0.000107307799323,0.000821018009062,0.00142190194624,0.000341073120191,0.00536966913651,0.00499024238522,0.173976594325,0.00133339659215,0.000357702508028,0.00124046127284,0.00147844416836,0.0,0.000844138233969,0.00109453565601,0.0,0.000787027562586
Vasicek Based (krd),7.08324376038,0.825200501422,0.236102861505,0.0956362890857,0.277115270361,0.150326602868,0.858679502688,0.314827768056,0.462193503059,0.221958126701,0.0584898553424,0.00667424374897,0.621806752302,0.272285603788,0.229126242197,0.480522465683,0.319129935495,0.416218860569,0.589466148324,0.528215487362,0.308764549529,0.0991593166886,0.361160302926,0.315069000132,0.0585881126281,0.901970135858,0.119674271725,0.344343838079,0.369475851458,0.130697358919,0.638744810636,0.133825328009,0.433433858149,0.0429535405093,0.480875548481,0.103104888957,0.122642005047,0.197359441955,0.16944441374,0.14525200472,0.00440124878973,0.0227783978823,0.513708954991,0.133104848985,0.66993569614,0.00332628892969,0.179635764363,0.171736879899,0.00683334714461,0.0285078680548,0.261050892835,0.27908111435,0.00433371430976,0.0108865026545,0.0379387803691,0.0533653145176,0.00279625324078,0.197523673035,0.208738711469,0.00327313777786,0.0162284666349,0.0231854817006,0.0189502885244,0.0102206424124,0.0509617879722,0.0190664601659,0.0192849468254,0.0168169476972,0.0138862573063,0.0141277314449,0.00578634269766,0.00425171378118,0.0179991621045,0.010194356884,0.0492984985787,0.0489287068613,0.0357638609543,0.022605561167,0.000902403875452,0.0190890707085,0.01778667752,0.0123259742769,0.0256326271371,0.0245268752108
