,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
Data Based,8.63852215694,0.575841621098,0.263737159376,0.164182915437,0.155343656867,0.124356408097,0.149601150423,0.152061212184,0.152983743552,0.144988980011,0.141383138617,0.138869821033,0.144021887965,0.14794675195,0.146818420786,0.146645754498,0.146941553259,0.138870071173,0.0940815463356,0.139421664912,0.139103677949,0.024648498739,0.126869975769,0.124026835356,0.103903269435,0.0253714959117,0.133657890202,0.133849470902,0.132908717463,0.121669060688,0.125080997131,0.122726432256,0.103257167068,0.0938394750398,0.0914490552386,0.0932575587897,0.116004323124,0.115540219745,0.104426902088,0.0869111451103,0.0856227020529,0.0776882798096,0.078144319717,0.0157524976851,0.0800851460587,0.0697331208983,0.0673654993311,0.0674848051934,0.0682141110192,0.0713983901602,0.0180870467271,0.0763096472086,0.0705514756745,0.062994669127,0.0635887187906,0.0610863778825,0.0623331432609,0.0670031751756,0.0394773618527,0.03923731482,0.0397299768667,0.0,0.0460543986918,0.044540812805,0.0415752060405,0.0378348977587,0.0378172655852,0.0345352526526,0.0343738268514,0.030525330808,0.0265620514496,0.0258708472313,0.025583857182,0.0284401344323,0.0289154694436,0.0290860113172,0.0259472451678,0.0215545637393,0.0209362603156,0.0,0.0197862860596,0.0124260651406,0.0,0.00731723107177
Vasicek Based,8.63852215694,0.547656902047,0.132570961721,0.129663820614,0.242453747631,0.122410521828,0.116918373151,0.121923975385,0.126513996377,0.030770367135,0.140672267357,0.133555006728,0.138584435805,0.144332237029,0.138355237441,0.121061366355,0.143414697274,0.109693330388,0.0925417507302,0.112294344144,0.0904049271558,0.106023732527,0.119898616138,0.0798405102907,0.101274972548,0.105590368224,0.103244700239,0.13526310634,0.108360732035,0.121426819839,0.0843397104811,0.102771135632,0.102231162478,0.0218218254663,0.0190935661862,0.09675391145,0.112865763,0.093894343328,0.104713877599,0.105672296189,0.0850488136016,0.0185715258025,0.0810063680951,0.0720244638213,0.0917128202932,0.0691558414536,0.067368654591,0.0667678811663,0.0819406294393,0.0712007786657,0.085654936628,0.0848993121545,0.0811991076664,0.0628687633055,0.0634073617962,0.0606650084575,0.0621230121255,0.0545821729219,0.0390599110886,0.0392530282354,0.0396474612234,0.0433943033772,0.0438505042996,0.0444296909558,0.0415117721864,0.0377565973451,0.0376585103393,0.0345672493136,0.0342849937729,0.0304461372252,0.0265228434744,0.0258128619675,0.0256009760095,0.0284439909709,0.0288470489699,0.0290812229314,0.025939637643,0.0215209887671,0.0209346937542,0.017342396797,0.016555344797,0.0124240420504,0.00729359825456,0.0043676636247
Data Based (krd),7.88693948663,7.24382759452,0.13596875216,0.0143028233877,0.0165417519652,0.122241445894,0.0393213389897,0.11157647068,0.00495648450032,0.00517944257846,0.00921209076548,0.0201146763732,0.00815744149989,0.00279449144186,0.009429971481,0.14568845966,0.0108527740923,0.00833080472534,0.19611987949,0.207521445504,0.00374618250669,0.45227808818,0.439980805646,0.0107105972037,0.12750443167,0.369232021458,0.478160602573,0.0070445286691,0.0102679058803,0.00653144403366,0.0133815736716,0.0477328927821,0.0672613838537,0.00244515475038,0.00224087296065,0.00300593946183,0.13707339556,0.0050119007729,0.12082449999,0.127372755991,0.00747317436738,0.00202341904601,0.0251844055081,0.262787870448,0.287804510153,0.00233049545055,0.00212843776362,0.00364099140574,0.00275232618757,0.00313383772458,0.284687460592,0.287929381508,0.00860699981825,0.0072686416296,0.0035965751689,0.00305960456017,0.00491492796165,0.130387179176,0.270194601942,0.00325399862509,0.0042803240343,8.01989605647,8.02470927825,0.00137772901977,0.00112723213704,0.000691220946955,8.40515358996e-05,0.000536268203796,0.000124407234632,0.000899614324196,0.00155162329143,8.90501372032e-05,0.00576352886314,0.00536324852385,0.00323128721901,0.0028822966888,0.000774219465714,0.00266679396401,0.00316411392326,7.99416724326,7.99809720535,0.0024324638555,8.07096624137,8.06575229471
Vasicek Based (krd),7.88693948663,0.362949112563,0.252119662948,0.0304642943742,0.164875525928,0.0669689353799,0.252630168941,0.100282517667,0.172372340363,0.275262907777,0.607749375095,0.0366154238298,0.0813052812434,0.160104680579,0.0696835470459,0.0786147827349,0.0651891659935,0.107091262052,0.144888533021,0.0542849096169,0.0659608610045,0.112487758119,0.129102555251,0.151311771401,0.157985667625,0.176519608827,0.00552643075093,0.145518456937,0.183381546134,0.196174501875,0.195386877625,0.15477612997,0.129854218069,0.41263992013,0.00678700738855,0.503378823225,0.0158453710012,0.15297231359,0.117059605564,0.015578978284,0.0016702936304,0.355463538427,0.303463256668,0.140001193819,0.007065153336,0.0107042898254,0.00651965001402,0.0317009798801,0.0171663450106,0.0230229875755,0.00754883450244,0.0162605177903,0.0161465959119,0.00326799375461,0.0455023835294,0.05917365318,0.0109314732073,0.171176038366,0.159620856485,0.0271794617848,0.0349567069561,0.00937490834496,0.01950214348,0.00823093561579,0.0351918299116,0.00616797162929,0.0418874704174,0.0350929231151,0.00306264370917,0.0174392710654,0.0104195266329,0.00501812833026,0.0125125702183,0.00752996394743,0.0672520298172,0.0562648327485,0.0246297139089,0.0180318444782,0.0125906748922,0.0289659182419,0.0371018378066,0.00971279414179,0.0243975251032,0.0457950325982
