,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
Data Based,8.39738984177,0.343811495569,0.0846252902849,0.0785758902641,0.0769336257966,0.0786603841423,0.199989390068,0.0771657320637,0.077240215563,0.0756935974651,0.0774437253093,0.0712066186907,0.0736664423477,0.0771457153353,0.076022579951,0.0745195308696,0.0759854989089,0.0759647422036,0.201273077282,0.0740092017038,0.0738081168368,0.116691303862,0.073116497978,0.0678076100323,0.0683267916338,0.131616104693,0.0725326765635,0.069661659514,0.0705139274173,0.0684104120171,0.0359998313064,0.0341977268361,0.0349069874555,0.0323096749014,0.0331308123182,0.0310109473244,0.0319510760322,0.0332642201703,0.0342542196335,0.0322760883806,0.0335442281387,0.0307751048707,0.111749621912,0.044816801393,0.0311801160452,0.0275507990919,0.0285881891988,0.0257765814831,0.0266067854704,0.0281557296508,0.0456715997091,0.0277595579488,0.0273937928199,0.0246659216798,0.0256276741354,0.0229053195604,0.0240180872495,0.0211723802383,0.0220135419623,0.0190742005563,0.0201063181663,0.0,0.0232338207177,0.0195096755205,0.0205199358194,0.0175887912411,0.0185559930917,0.0155677276612,0.0164597234492,0.0133719348102,0.0141993580621,0.010970999103,0.0117155147687,0.0123125432758,0.0136950114863,0.010652304282,0.011588749214,0.00853707068629,0.00937915088507,0.0,0.00842844642475,0.00403242221105,0.0,0.0025170953973
Vasicek Based,8.39738984177,0.400432813082,0.06619099499,0.0636412124847,0.064346814366,0.0408509143866,0.272975161851,0.0944823315987,0.0634336128869,0.0691466534952,0.0663525202285,0.0737395053117,0.100825051398,0.0649779459314,0.0829931183466,0.0646628672982,0.0616800766568,0.066349401884,0.0677388321935,0.136129719168,0.076530156322,0.0792272236608,0.064708677417,0.0702547337224,0.0198999042161,0.0959707381267,0.0680316481469,0.0625944291198,0.0986892834567,0.0637164430423,0.0321290757872,0.0298424522199,0.0309798526294,0.0363349772527,0.0316465718829,0.0280802935557,0.103738328706,0.0328533813988,0.0317112616909,0.0293149585689,0.0299798746275,0.0270842951174,0.0300990333017,0.027599014289,0.0264599440532,0.0266212444111,0.0259874524958,0.0245835930195,0.0247335533673,0.0248053304888,0.0851308658809,0.0264203173133,0.0273687596872,0.024146906961,0.0261362565084,0.0228010379523,0.0232604938609,0.0194092581422,0.02009940454,0.0181873183824,0.0189360109319,0.0200528256266,0.0222423262507,0.0198976198121,0.0192792415676,0.0182782996426,0.0195665595095,0.0157555686555,0.0160431280618,0.013089968358,0.0142450730874,0.011120625767,0.0112678476637,0.0120924323199,0.0138511061949,0.0111490648228,0.0114591002358,0.00856790497399,0.00933070391879,0.00632600650334,0.00688152831023,0.0040943159201,0.00415367219317,0.00184723115299
Data Based (krd),7.34065598852,6.9792696229,0.00430823230556,0.00705198992783,0.00802348119199,0.000911679981868,0.441097778392,0.438383796807,0.00245820643563,0.00258268574209,0.00435262400468,0.00966277949924,0.00386226107585,0.00130548956135,0.00447385954952,0.00224333267716,0.00638243667424,0.00488359440577,0.617810190431,0.61163756675,0.00210224407045,0.363315908712,0.368790322346,0.00624452130753,0.00060324316403,0.511851184267,0.51385587745,0.00402804648052,0.00599644470917,0.00389309151007,0.247250057239,0.00349881110198,0.000963553535127,0.000738919857163,0.000634418469682,0.000874864786864,0.00093762673719,0.00112141744355,0.00102774205889,0.00160195450309,0.00269164446502,0.000718970856172,0.588709217603,0.062590671676,0.552572322489,0.000801963991122,0.000737098271722,0.00129811978512,0.000968977735599,0.0011010491559,0.550739091363,0.550010692908,0.00299554432987,0.00252217958342,0.00130626210556,0.00101346173012,0.00167521974731,9.23211452328e-05,0.000779908330577,0.00155246355645,0.00205792074365,0.0,0.00158725763002,0.000662670005029,0.000543651111207,0.000325912747263,4.50326257739e-05,0.000269291902852,6.03678369257e-05,0.000432022642176,0.000744124244375,2.07663177884e-05,0.00275656878017,0.00256570404848,0.00154245857865,0.0013857911809,0.000372994856472,0.00128554113815,0.00152768978316,0.0,0.000885506730462,0.00115952246381,0.0,0.000853699322259
Vasicek Based (krd),7.34065598852,0.707559244192,0.0654069701231,0.0525095602567,0.0199603064153,0.35591151052,0.197313777129,0.433758372877,0.00606145774,0.0337660012976,0.084369159917,0.113924206765,0.121942442453,0.104547204415,0.0487798561068,0.0090775557415,0.0322004114358,0.0343437422566,0.562990244282,0.441192448751,0.0672343030919,0.348597450813,0.689071670152,0.0365249478836,0.414481132405,0.0952633635767,0.234835765024,0.013881875289,0.0319300235389,0.0529026496293,0.0477751102383,0.0433508384816,0.0921658957379,0.0630715881046,0.00137871423064,0.00255656754359,0.0352292834294,0.0455160460278,0.0145959867051,0.0215414144078,0.0192382147074,0.0243361333164,0.54906738727,0.0687347645766,0.670654296911,0.021156067112,0.0204135132126,0.0192749490813,0.0204355689077,0.0371977474245,0.0656298546794,0.0671673204514,0.0211757382519,0.000793162211461,0.0293811706922,0.0553688111432,0.0317470599306,0.0224991936443,0.0474037800571,0.00440548054574,0.00783475131157,0.0251423625944,0.0390444868411,0.014383048975,0.0420602177703,0.0253042498581,0.00133107586773,0.00797192984592,0.00614485900533,0.00596497896889,0.0175466312971,0.0160559228717,0.0307056514177,0.0253725016853,0.0566057046551,0.0580836023224,0.053479174503,0.0347369416207,0.00176320921116,0.0295533058175,0.0254691557936,0.00739512159836,0.0189198200554,0.0341619805345
