,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
Data Based,8.77150482608,0.74181530536,0.128284903754,0.120432196938,0.116570266027,0.117033074794,0.140297680098,0.114951377823,0.115556987967,0.110834000756,0.112077361305,0.103708949712,0.108130508615,0.118456242481,0.117227652316,0.116759291222,0.117788780135,0.115710911477,0.0796708438167,0.114118700663,0.112986300539,0.00859578248354,0.108127987093,0.101230625449,0.102490028626,0.00817319632155,0.115977092316,0.112119608929,0.112053080548,0.106730708701,0.110390418736,0.106752865495,0.106479427604,0.102268648931,0.100278458934,0.0976659073841,0.0981622371443,0.106838376963,0.107521219214,0.105667067354,0.105108894087,0.100466611881,0.0085488113295,0.00472334157726,0.102300329471,0.0915064759434,0.0899380681221,0.0852503529188,0.0851303526211,0.0948864971903,0.0042462610865,0.0961984070278,0.0892506710644,0.0850576943048,0.0853186196441,0.0789741211329,0.0796122946616,0.0752181293124,0.0725206284133,0.0676660753772,0.0680186932608,0.0,0.080250846207,0.0728444585635,0.0705729495172,0.0659187587814,0.0658706115514,0.0587167751937,0.0580897930944,0.0530615638571,0.0498013010518,0.0439500201295,0.0428479743514,0.049204528183,0.0503068010407,0.0453457606326,0.0423708847358,0.0367885073176,0.0360878142445,0.0,0.0317138054091,0.0204625625462,0.0,0.01384169805
Vasicek Based,8.77150482608,0.877318912787,0.092244951365,0.0931937322134,0.122517759852,0.00924048091505,0.00968636436503,0.116913023335,0.0909816685188,0.0933401977626,0.00893480843053,0.0259161549315,0.029426742609,0.00827274438676,0.105740330976,0.0945592529364,0.00902415482765,0.0993571763236,0.0983543631869,0.0906969352137,0.0949151982736,0.105377316376,0.0325700231523,0.103330855097,0.0958640665496,0.102326964863,0.0490244054309,0.0977614203401,0.0959258999024,0.00847353626768,0.103911651112,0.0927627644599,0.00843256818602,0.117880334588,0.0949952744742,0.00792375979056,0.0877559732549,0.104441207357,0.0981691177868,0.026000624153,0.0923860530061,0.0887659161585,0.095599411485,0.00597871541163,0.00480628931088,0.00336554410555,0.0907057372138,0.0804792810313,0.07926360711,0.0844120662564,0.0901067002593,0.0903689355652,0.0888197204711,0.0830284955487,0.0862922745388,0.0787832334302,0.077108372371,0.0699641917805,0.0669035156401,0.0648130402712,0.064266658721,0.0725397563284,0.0762875635793,0.0733850135972,0.0669691166405,0.0674943279595,0.0684445587329,0.0591902470926,0.0570025451394,0.0521346011409,0.049879022578,0.044286730842,0.0414823679945,0.048505950857,0.0507867043637,0.0465721904392,0.042052155186,0.0369157463541,0.0359413076093,0.0280082897319,0.0258856461525,0.0206111830377,0.0157344270552,0.00909856091412
Data Based (krd),7.776574505,7.46400866065,0.00451908176076,0.00734056424436,0.0083579863439,0.00108150873088,0.044823447443,0.0416809454674,0.00255274518684,0.002702218246,0.00418893881231,0.0095885751273,0.00373562221254,0.00126549278862,0.00434452845734,0.00234226391399,0.00644943292695,0.00491479863578,0.0673856201763,0.0742052448773,0.00204648736573,0.281365718819,0.273543562686,0.00642354759374,0.000700158964636,0.267507104489,0.265312761123,0.0038766047133,0.0060604728106,0.0040680274117,0.00790466110146,0.00916057932627,0.00248442624414,0.00191383863529,0.00165724014079,0.00227722568439,0.00246601845996,0.00294756925498,0.0026912805773,0.00418999574632,0.00700046700291,0.00187455562453,0.295939853153,2.37167498177e-05,0.296026582984,0.00210013933868,0.00192762363412,0.00337981003209,0.00253049029165,0.00287646105264,0.29277875655,0.295788797814,0.00783560758995,0.00660543659722,0.00339143237067,0.00267315456734,0.00440013885739,0.000237055756558,0.00198448807178,0.0040839856612,0.00538929441116,0.0,0.00419194164311,0.00173516587136,0.0014205721145,0.000864576708966,0.000109663709304,0.000685876238763,0.000157100238982,0.00113145763395,0.00195025210671,0.000151680289845,0.00724128046581,0.00673738243913,0.00405524437223,0.00362629764281,0.000974233998936,0.00335839640001,0.00398621764911,0.0,0.00232049322498,0.00305081936528,0.0,0.00227375701158
Vasicek Based (krd),7.776574505,0.466403755326,0.157667942144,0.0204080658592,0.0721883346494,0.388450085642,0.0409032671273,0.286810087647,0.0130947573991,0.0714068847787,0.287708128068,0.0523014000614,0.0503523030444,0.179824737661,0.375138588963,0.00346743723989,0.350301101484,0.337284125296,0.027830459325,0.137846615925,0.0642454825369,0.043827623344,0.171942407121,0.240969138867,0.0701197583399,0.107179022122,0.270537551553,0.322661887235,0.0284471387615,0.27102185794,0.376879078052,0.015173989798,0.300244265482,0.445318095441,0.0136981896698,0.360202180072,0.363734023663,0.00272021803482,0.0154168567693,0.278502611811,0.245037691031,0.0518732876252,0.0213528729391,0.0439503488053,0.363506461513,0.0134053066849,0.350984956566,0.0135654294544,0.0250558917632,0.0240385643609,0.0791320301699,0.0826802002516,0.0247871349728,0.0250377918021,0.0465633608744,0.0492469333971,0.00716827134669,0.0330338887254,0.0351665070447,0.00898822070984,0.00421224283481,0.0502962629179,0.0451910714406,0.0119272549361,0.0388171887502,0.0116757806094,0.000675668970443,0.00946777532365,0.00306839587875,0.0137116281524,0.028571631131,0.017633969506,0.0257160699248,0.016020111885,0.0592938264197,0.059629211588,0.021839877891,0.0113983207096,0.0088895666946,0.0254882605642,0.0295058759334,0.00137176400917,0.0200833969351,0.0274783357337
