,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
Data Based,8.77150482608,0.74181530536,0.128284903754,0.149787252266,0.128504929427,0.117033074794,0.189246148866,0.126093271625,0.115556987967,0.110834000756,0.122730462879,0.113844869958,0.11875583424,0.128018925483,0.126917425701,0.116759291222,0.128521225457,0.124572352652,0.171363680613,0.112869733687,0.122970282413,0.033187122763,0.11625209927,0.109601332045,0.102490028626,0.00820442311408,0.123731750475,0.120225461142,0.120505605395,0.106730708701,0.117624864787,0.106752865495,0.106479427604,0.102268648931,0.100278458934,0.0976659073841,0.106030506093,0.106838376963,0.107521219214,0.105667067354,0.105108894087,0.100466611881,0.106904144247,0.00472334157726,0.0989683328081,0.0915064759434,0.0899380681221,0.0852503529188,0.0851303526211,0.0948864971903,0.0042462610865,0.0961984070278,0.0892506710644,0.0850576943048,0.0853186196441,0.0789741211329,0.0796122946616,0.0772674867546,0.0725206284133,0.0676660753772,0.0680186932608,0.0,0.080250846207,0.0728444585635,0.0705729495172,0.0659187587814,0.0658706115514,0.0587167751937,0.0580897930944,0.0530615638571,0.0498013010518,0.0439500201295,0.0428479743514,0.049204528183,0.0503068010407,0.0453457606326,0.0423708847358,0.0367885073176,0.0360878142445,0.0,0.0317138054091,0.0204625625462,0.0,0.01384169805
Vasicek Based,8.77150482608,0.191114664977,0.0143475784157,0.0391700398804,0.879063699407,0.0946478477439,0.0414728764046,0.0165175693396,0.102640308905,0.121589303405,0.087006768394,0.0824690568401,0.0903885307705,0.097412288815,0.0340353565047,0.0917767001461,0.091685362129,0.017361454901,0.1082460587,0.0888977004282,0.125197006541,0.13248897285,0.105449261846,0.100090702142,0.0972898215709,0.101306963632,0.100589425739,0.0963907843546,0.105465598381,0.0973856172123,0.0981989045823,0.101429577739,0.101386271458,0.00686462108809,0.121928694017,0.0886407184917,0.00639994180668,0.10273557686,0.098666525058,0.0941994125812,0.093622081534,0.0887582473915,0.101172117455,0.0937284317851,0.0894219271416,0.0872815647595,0.0829232469846,0.00368232119469,0.0857593100024,0.0844383831328,0.00331281569058,0.096243968253,0.0888115591846,0.0831343519646,0.0893920372879,0.0786887093549,0.0772851608728,0.0699591787068,0.0668991287204,0.0648364409904,0.0642442590093,0.0725491027371,0.0761658090372,0.07334063409,0.0670488685739,0.0676093584995,0.0683976211192,0.0592628474268,0.0569466011454,0.0520450870001,0.0499679953572,0.0442243456075,0.0414881392965,0.0485681821541,0.0506651065202,0.0466885978956,0.0420480262755,0.0368564410434,0.0359464591184,0.0280303862642,0.0258965972416,0.0206102349156,0.015726649835,0.0090942996434
Data Based (krd),7.776574505,7.46400866065,0.00451908176076,0.040492015552,0.0094769812767,0.0455978255328,0.249925600415,0.199754741319,0.044623236557,0.002702218246,0.0520318707288,0.010934439992,0.00431756779769,0.00148480458625,0.00501237916572,0.0442541041924,0.0541528217488,0.00555769427705,0.308395823747,0.350299364071,0.0516780918258,0.0814640505372,0.0817950976931,0.00726957824847,0.0485647802339,0.185528568882,0.230658274504,0.00449459943185,0.00686551949229,0.0528888838606,0.0573979952667,0.0403761522662,0.00248442624414,0.00191383863529,0.00165724014079,0.00227722568439,0.0534011193022,0.0538690609644,0.0026912805773,0.00418999574632,0.00700046700291,0.00187455562453,0.0514189914398,0.3473380718,0.296026582984,0.00210013933868,0.00192762363412,0.00337981003209,0.00253049029165,0.00287646105264,0.29277875655,0.295788797814,0.00783560758995,0.00660543659722,0.00339143237067,0.00267315456734,0.00440013885739,0.0495939461065,0.0513531711336,0.0040839856612,0.00538929441116,0.0,0.00419194164311,0.00173516587136,0.0014205721145,0.000864576708966,0.000109663709304,0.000685876238763,0.000157100238982,0.00113145763395,0.00195025210671,0.000151680289845,0.00724128046581,0.00673738243913,0.00405524437223,0.00362629764281,0.000974233998936,0.00335839640001,0.00398621764911,0.0,0.00232049322498,0.00305081936528,0.0,0.00227375701158
Vasicek Based (krd),7.776574505,0.23073447486,0.124797899364,0.00770804779338,0.368521933437,0.0243233991872,0.430432105783,0.0541592706692,0.260013453606,0.0417637561298,0.0154141201497,0.00997871259609,0.0500370987714,0.146942279816,0.216148774864,0.322729843394,0.074760370653,0.223968591985,0.0884093312831,0.37193637859,0.0437512383355,0.0581615732874,0.2267180055,0.0556744712378,0.0203824610289,0.190016973967,0.0479277677993,0.0451244733264,0.0125190538292,0.0441711860181,0.0297010942294,0.00627838683328,0.0871397638953,0.272235203901,0.336906344659,0.00884536983057,0.3777816883,0.388856357056,0.0102585533023,0.044241856984,0.0215934709316,0.0106367403266,0.0533065985689,0.00652262372401,0.0103757682006,0.0140460149362,0.0167510471486,0.371982008817,0.384113533127,0.019878543578,0.0240243625008,0.0150975262267,0.0108907759021,0.0241144563927,0.0631532272739,0.0435999043525,0.0133601434968,0.0792145147003,0.0766023089226,0.00405328063987,0.00454768071746,0.0390763727718,0.0423632799292,0.00468890940634,0.0381897126342,0.017781468903,0.00190538716268,0.00227184005051,0.0116297808555,0.00393144096559,0.0036257820965,0.0213642385347,0.0167245903713,0.00946041833747,0.0457378887064,0.0664517797408,0.0441323174035,0.0317928174502,0.00572624661917,0.0342677699195,0.0558023766229,0.0226655704082,0.0126147895987,0.00431468866412
