,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
Data Based,8.22533844763,0.384454628504,0.494217881003,0.502523020911,0.476830352653,0.482648367984,0.580938363158,0.522329193875,0.440046151081,0.439656243179,0.533106885057,0.449988111553,0.469829460744,0.471819211999,0.460898398859,0.420055630509,0.410573274984,0.415558981654,0.484410466669,0.391065832149,0.417042749605,0.223355313423,0.383714119402,0.357918008983,0.222030402435,0.259398186855,0.400510734692,0.362645481876,0.350007530514,0.343967665768,0.348574900336,0.3286512881,0.237259275763,0.239880323742,0.291678302554,0.255514229584,0.302379565552,0.302899959651,0.279362448447,0.276750550172,0.212536025377,0.213476581788,0.291731957068,0.0875567349135,0.181850814685,0.240147663463,0.219630714119,0.180545290012,0.181034554397,0.181263089595,0.0721153998439,0.177834651516,0.160286105109,0.1609553343,0.155144029538,0.146731533413,0.141357703789,0.182088700302,0.129413598985,0.124215605441,0.118016112813,0.0,0.121481662967,0.111740684073,0.103473555307,0.105942094802,0.0994073307235,0.0932304759553,0.0858337460373,0.0877153700197,0.0798595665273,0.0661122905543,0.0599234459877,0.0616565230586,0.0563662501909,0.0518812252663,0.0443431949422,0.0435901746233,0.0381419667039,0.0,0.0157006017018,0.0103826782599,0.0,0.00709629023064
Vasicek Based,8.22533844763,1.06639287673,0.72973130984,0.340596767857,0.45681985735,0.446706063076,0.228487462734,0.455589140796,0.403629808917,0.450521481929,0.505274404167,0.403991434917,0.251411219729,0.35251596892,0.517968970778,0.37160206071,0.400653701278,0.415277956183,0.412579471429,0.27015543327,0.237341584761,0.264521194505,0.297267698723,0.391987293811,0.262960486107,0.357070797773,0.343546129481,0.363945781502,0.341514503719,0.370733635159,0.344250124144,0.33351943821,0.208147405922,0.283052871404,0.229193420168,0.226222894313,0.318286291439,0.307844580763,0.229805143063,0.290278573682,0.207670134432,0.190099334688,0.292470022663,0.236238201111,0.229931119677,0.249775045269,0.193120402701,0.167923222227,0.224786114155,0.178965388305,0.172675656586,0.173027527529,0.163137106746,0.152504296272,0.159067175011,0.140857187916,0.143115825058,0.140473919351,0.0884041694578,0.129451218833,0.117175680312,0.12201653587,0.116349423964,0.112156661749,0.103478263944,0.106982396545,0.100810184329,0.0932815722862,0.0862842285359,0.0878813668184,0.0797328637487,0.0661571629076,0.0598076616919,0.0616882127834,0.056248840453,0.0520728332153,0.0444366081208,0.0436800746028,0.0381579437886,0.0256043922834,0.0130659933748,0.0105201217981,0.00648988664682,0.00475187639592
Data Based (krd),7.08324376038,4.89173782085,0.648352175524,0.297481403169,0.0463099374655,0.133018189525,0.847051866769,0.196894605134,0.846773151088,0.0130772626183,1.0595473398,0.547140756081,0.219888219818,0.182739928687,0.0318449054947,0.530065634487,0.0360622733982,0.0279286002348,0.768097405773,0.791627755674,0.414744625392,1.2313972333,1.03376638168,0.209836687488,1.13837404034,0.888513247221,0.746376011245,0.362070967885,0.0341314225381,0.0796669496117,0.043544861324,0.0830394560055,0.815281309509,0.00511991474031,0.662491867982,0.299803934548,0.600986859693,0.0164668597469,0.290158654244,0.0186307409357,0.649246262863,0.00612650823149,1.14587139037,1.58989694994,0.465968724111,0.835976206433,0.00919526045022,0.685521353373,0.208564468169,0.20738529059,0.741651104543,0.751628214501,0.0286462037757,0.0245368935579,0.010164490715,0.0118320413606,0.0175475845016,0.936508664315,1.10572188387,0.0152673945458,0.0179231243473,0.0,0.0165682474795,0.00573566899522,0.00451418299551,0.00365257454134,0.000226942533046,0.000884154883137,0.000455142568682,0.00382349324132,0.00666531386203,0.178326223737,0.0231318204274,0.0214614462811,0.0132998467538,0.0108128627181,0.00293990102377,0.0097855007902,0.0112999250355,0.0,0.668631149418,0.00630696504778,0.0,0.00535175744663
Vasicek Based (krd),7.08324376038,0.579858732436,1.33373184116,1.62997052284,1.29294299748,0.297126572003,1.88199293022,1.73141267614,0.32452991872,0.398558870267,0.586702075412,0.40062553596,1.18295078041,0.143741045054,1.24850700818,0.284539497401,0.390480789529,0.022808104105,0.754564354907,0.116917071388,0.304901194035,0.854095934954,0.631482268616,0.793165514522,0.179357659016,0.867100115605,0.103329070342,0.533098905226,0.0461402583589,0.20725041935,0.0748892955411,0.0347568355363,0.0981386279045,0.224962262509,0.661459858375,0.305977429835,0.184954768239,0.203198908748,0.676208841551,0.660070309361,0.0275917447577,0.139267033919,0.0511524450465,0.468073773038,0.652708480324,0.00878811825472,0.679230902771,0.484708530029,0.0494071974039,0.15861250768,1.13108036268,1.1341570905,0.00804108417804,0.144474260634,0.0989555293779,0.195510258838,0.164547052395,1.11338083232,0.359096788637,0.840346879945,0.0134918506811,0.0247337675154,0.0399830570766,0.0119700986567,0.0611502812797,0.0159558722735,0.0155485648037,0.0181557383098,0.0183863776427,0.0190221961816,0.00352628034291,0.00363551192785,0.0252691561602,0.0204585789964,0.0551967724224,0.0494306968893,0.0393773827806,0.0276589561565,0.00330750237668,0.0273965532498,0.0267250234847,0.015774019557,0.0210349084884,0.0168027144476
