,1.0,3.0,6.0,12.0,24.0,36.0,60.0,84.0
2009-03-02,0.00011256946474214047,0.00045550665005356095,0.0005179665761121388,0.0006043597486304897,0.0009701123370862152,0.0012536427664031624,0.0020229437672165673,0.0029315167047105906
2009-04-01,0.00025860288243673146,0.00028932008749094074,0.0005301277987221908,0.0006493735098518361,0.0010521849489699697,0.0015075865411293687,0.00201973696813762,0.0028321085078280017
2009-05-01,0.00023147004420964734,0.00019807802765159366,0.00043006765461739427,0.0007603291919515698,0.0010275685773373233,0.0012914022751631116,0.002258131315552747,0.0025631515327291243
2009-06-01,2.8744881230835517e-07,0.0002024883116531484,0.00039289085196303475,0.00037645779803985313,0.0010483210954639333,0.0013848928195081545,0.002539431763311173,0.0034231578809118535
2009-07-01,2.3665392873573055e-05,0.00014998042207436946,0.0003793713768505125,0.0006745377226626825,0.0008454051283042219,0.0015916719185538053,0.002567477463154777,0.004142961061242678
2009-08-03,0.00037916802648396697,0.0003628155759280993,0.0002161197580392571,0.0007039564395616704,0.0009225671514434541,0.0013779892342775657,0.0029692101177962726,0.0038096966277361144
2009-09-01,0.00023633227005337432,6.0483468728556034e-05,0.00013925951375393097,0.0008061656996822819,0.0012059650173010805,0.0015202070086024477,0.002856074171099454,0.0039627755788429475
2009-10-01,3.7666906593347704e-05,0.00022052820408657858,0.0003598413820962154,0.0005682048100736914,0.001080309414199343,0.0016416700370871506,0.0030100790422644685,0.003684261946096168
2009-11-02,0.0001856912543054534,2.0990580893887056e-05,-9.564798875816294e-06,0.00036811237428979737,0.001041025259057582,0.001183618153460797,0.0024966258214131898,0.0030657867022674257
2009-12-01,-1.3338140765206674e-05,2.035011274448273e-05,-1.872220861198759e-05,0.0003341008629784703,0.0008813514853105442,0.0015009126816902807,0.0027572961109396665,0.0034653685076682095
2010-01-04,0.00010519664956398778,-2.2226987481333005e-05,0.00014078698176023252,0.0002924636640861955,0.0007673461911132939,0.0010631460092331846,0.002280912151124692,0.0031651112724599972
2010-02-01,-0.00014094352078841688,-9.235222256376296e-06,0.00026465556656196654,0.0004292167265003144,0.0011482516951120125,0.0016002494847346949,0.0028222010283802668,0.004207222349234208
2010-03-01,-8.081551504190987e-05,0.00010881785922300935,4.440911805958514e-05,0.00044657252855873075,0.0008321130521053988,0.001476922773973266,0.0030106209453764077,0.0036943844376950974
2010-04-01,-8.750627306297609e-05,9.350118106454808e-05,0.00017358233121522737,0.0003946816880884274,0.0007586958695273704,0.0014610958315042222,0.0024280914808665344,0.0038144495459480066
2010-05-03,5.2552998402788376e-05,0.00010804160957111897,0.00025709082237779235,0.0005017663456183818,0.0012393062218967188,0.0016840358421008617,0.0025524552860247685,0.004292634826229325
2010-06-01,6.792912196673662e-05,0.00029374113133506796,0.00031506014690307893,0.00045063952151891407,0.0010825087649268816,0.0013920709330608183,0.0022767496940647725,0.0037046015960346956
2010-07-01,0.00011271885758512568,0.00011471473612112426,6.632731755495946e-05,0.00032950589719282775,0.0008032237981230317,0.0010193249450074493,0.0022421423041738553,0.003068450998182648
2010-08-02,9.84693766226119e-05,7.101368326800639e-05,0.00025821893448152444,0.0005214153659385268,0.0004929204802239795,0.0010611207053017324,0.0018697694450442448,0.002839896447533574
2010-09-01,0.0003045446370688598,0.0002082466404327299,0.00018647726278597787,0.00027145830037555996,0.0006102757632331368,0.0007625489764440108,0.001767538734406493,0.00253684303389079
2010-10-01,7.426282092759529e-05,9.967468323379691e-06,0.00028948357795743895,0.00033568632200009496,0.0005823769843715798,0.0007201526136160208,0.0015063281936191775,0.002566434027695852
2010-11-01,0.00011680074985354061,0.00016509366113348634,0.0003860202952312708,0.00019587462066339434,0.00030062637709371565,0.0006128116883559187,0.0012757003226764319,0.002237979474226881
2010-12-01,0.00018229024531302152,0.00012913907037948036,6.640212899666764e-05,0.00021896103487084595,0.00048373982839322593,0.0004285320363321965,0.0012870900374102323,0.002028969268201397
2011-01-03,6.411751265855692e-05,0.00011390074355155377,9.480365265890356e-05,0.00030870245294734033,0.0006051396701485245,0.0009306550579148976,0.0015634061703642121,0.0025205458586654572
2011-02-01,7.903577581735988e-06,0.00013383767043206873,0.0003017894598360549,0.0003774909841505192,0.0005072884197330207,0.0008191647719910655,0.002166159770035758,0.0030417739161798796
2011-03-01,7.854708619858819e-05,0.0002053467862863645,0.0002148268202706305,0.00024816200302768543,0.0005949429800673478,0.0008796221064530929,0.0018183061570602455,0.0031143342479236225
2011-04-01,-0.00021219340121825248,-3.826671067563847e-05,0.0002388133705446549,0.00013099272885197522,0.0004714057914398939,0.0011466981461927261,0.0022278874529277903,0.003002571399510101
2011-05-02,-6.851376095973194e-05,0.00011847773096507197,-6.0722941727098245e-06,0.0003497616512750934,0.0008039270754773842,0.0011406912036249217,0.0020767733972475444,0.0031653060496252827
2011-06-01,1.0022107381990608e-05,1.0672450312387838e-05,0.00012042995711358806,0.00017377532099072113,0.0005583716570238817,0.0011356422304467095,0.0019268182575009618,0.002679294631285689
2011-07-01,8.997087140039106e-05,9.553856211774736e-05,0.00012035896893047848,0.0001140538285120396,0.00038675912909447163,0.0006293501956302627,0.0014760136048479477,0.002372577224651673
2011-08-01,-5.167636641534301e-05,-0.00010133447578875021,8.626462736693874e-05,0.00015357335076249257,0.0005731273065419096,0.0009798092971620154,0.0019695132436121643,0.002509680638872469
2011-09-01,0.00018976528691294625,0.00020147545765114572,0.00015842989377956584,5.395267336605336e-05,0.0003765147108869549,0.0005185153978997104,0.001282033970072316,0.0021614086582641967
